# STATION: JSDC1
# STATION NAME: JERSEYDALE
# LATITUDE: 37.543730
# LONGITUDE: -119.839700
# ELEVATION [ft]: 3762.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
JSDC1,01/07/2021 17:47 UTC,45.0,48.0,0.0,,5.0,181.0,5.31,,5.0,46.0,11.6,14.1,,,,156.0,,,,26.3
JSDC1,01/07/2021 18:47 UTC,46.0,61.0,4.0,143.0,7.0,291.0,5.31,,7.0,51.0,10.7,14.5,,,,131.0,,SE,,33.17
JSDC1,01/07/2021 19:47 UTC,47.0,74.0,3.0,163.0,8.0,368.0,5.31,,8.0,55.0,11.1,14.5,,,,151.0,,SSE,,39.05
JSDC1,01/07/2021 20:47 UTC,55.0,36.0,1.0,358.0,5.0,521.0,5.31,,5.0,64.0,10.2,14.2,,,,316.0,,N,,28.35
JSDC1,01/07/2021 21:47 UTC,55.0,49.0,3.0,140.0,7.0,504.0,5.31,,7.0,62.0,9.8,13.7,,,,166.0,,SE,,36.04
JSDC1,01/07/2021 22:47 UTC,54.0,56.0,4.0,144.0,8.0,395.0,5.31,,8.0,59.0,9.8,14.1,,,,162.0,,SE,,38.52
JSDC1,01/07/2021 23:47 UTC,51.0,61.0,2.0,181.0,8.0,245.0,5.31,,8.0,54.0,10.1,14.5,,,,188.0,,S,,37.9
JSDC1,01/08/2021 00:47 UTC,46.0,73.0,2.0,157.0,4.0,76.0,5.31,,4.0,42.0,10.6,13.4,,,,130.0,,SSE,,37.74
JSDC1,01/08/2021 01:47 UTC,42.0,85.0,3.0,327.0,5.0,3.0,5.31,,5.0,33.0,12.6,13.3,,,,342.0,,NNW,,37.76
JSDC1,01/08/2021 02:47 UTC,44.0,72.0,3.0,302.0,5.99,0.0,5.31,,5.99,32.0,14.5,13.2,,,,294.0,,WNW,,35.45
JSDC1,01/08/2021 03:47 UTC,43.0,69.0,1.0,321.0,3.0,0.0,5.31,,3.0,30.0,16.1,13.1,,,,302.0,,NW,,33.41
JSDC1,01/08/2021 04:47 UTC,43.0,66.0,0.0,,4.0,0.0,5.31,,4.0,29.0,17.0,13.0,,,,339.0,,,,32.3
JSDC1,01/08/2021 05:47 UTC,40.0,72.0,3.0,323.0,4.0,0.0,5.31,,4.0,28.0,19.1,13.0,,,,326.0,,NW,,31.6
JSDC1,01/08/2021 06:47 UTC,40.0,68.0,4.0,321.0,5.0,0.0,5.31,,5.0,31.0,19.9,13.0,,,,299.0,,NW,,30.17
JSDC1,01/08/2021 07:47 UTC,42.0,62.0,4.0,321.0,5.99,0.0,5.31,,5.99,35.0,20.2,12.9,,,,311.0,,NW,,29.78
JSDC1,01/08/2021 08:47 UTC,44.0,49.0,0.0,,5.0,0.0,5.31,,5.0,36.0,18.5,12.9,,,,343.0,,,,25.88
JSDC1,01/08/2021 09:47 UTC,43.0,48.0,3.0,323.0,5.0,0.0,5.31,,5.0,36.0,17.0,12.9,,,,297.0,,NW,,24.46
JSDC1,01/08/2021 10:47 UTC,42.0,58.0,4.0,167.0,7.0,0.0,5.31,,7.0,38.0,15.7,12.9,,,,163.0,,SSE,,28.14
JSDC1,01/08/2021 11:47 UTC,41.0,56.0,5.0,323.0,10.0,0.0,5.31,,10.0,38.0,15.0,12.8,,,,344.0,,NW,,26.34
JSDC1,01/08/2021 12:47 UTC,42.0,49.0,7.0,303.0,10.0,0.0,5.31,,10.0,39.0,14.0,12.8,,,,339.0,,WNW,,24.03
JSDC1,01/08/2021 13:47 UTC,42.0,51.0,8.0,329.0,12.0,0.0,5.31,,12.0,39.0,12.9,12.8,,,,339.0,,NNW,,25.0
JSDC1,01/08/2021 14:47 UTC,41.0,49.0,5.0,324.0,13.0,0.0,5.31,,13.0,37.0,12.1,12.8,,57.0,38.0,338.0,,NW,,23.11
JSDC1,01/08/2021 15:47 UTC,41.0,48.0,5.0,321.0,7.0,6.0,5.31,,7.0,34.0,12.2,12.8,,,,322.0,,NW,,22.62
JSDC1,01/08/2021 16:47 UTC,48.0,38.0,3.0,18.0,5.0,102.0,5.31,,5.0,47.0,12.3,14.3,,,,336.0,,NNE,,23.39
JSDC1,01/08/2021 17:47 UTC,56.0,29.0,2.0,16.0,5.0,330.0,5.31,,5.0,64.0,10.2,13.8,,,,340.0,,NNE,,24.0
JSDC1,01/08/2021 18:47 UTC,55.0,31.0,4.0,149.0,7.0,468.0,5.31,,7.0,65.0,9.0,13.7,,,,109.0,,SSE,,24.73
JSDC1,01/08/2021 19:47 UTC,60.0,31.0,3.0,215.0,7.0,535.0,5.31,,7.0,70.0,8.3,13.6,,,,144.0,,SW,,29.11
JSDC1,01/08/2021 20:47 UTC,57.0,29.0,5.99,240.0,13.0,544.0,5.31,,13.0,67.0,7.5,13.6,,,,243.0,,WSW,,24.87
JSDC1,01/08/2021 21:47 UTC,57.0,41.0,4.0,273.0,13.0,484.0,5.31,,13.0,64.0,7.6,14.1,,,,246.0,,W,,33.37
JSDC1,01/08/2021 22:47 UTC,55.0,49.0,5.99,301.0,12.0,399.0,5.31,,12.0,61.0,7.9,13.9,,,,344.0,,WNW,,36.04
JSDC1,01/08/2021 23:47 UTC,54.0,52.0,4.0,316.0,9.0,250.0,5.31,,9.0,58.0,8.2,13.6,,,,284.0,,NW,,36.62
JSDC1,01/09/2021 00:47 UTC,48.0,62.0,3.0,306.0,5.99,76.0,5.31,,5.99,44.0,8.6,13.4,,,,295.0,,NW,,35.47
JSDC1,01/09/2021 01:47 UTC,44.0,76.0,1.0,102.0,4.0,2.0,5.31,,4.0,34.0,10.4,13.2,,,,148.0,,ESE,,36.84
JSDC1,01/09/2021 02:47 UTC,42.0,79.0,3.0,313.0,5.99,0.0,5.31,,5.99,31.0,11.7,13.1,,,,347.0,,NW,,35.89
JSDC1,01/09/2021 03:47 UTC,41.0,84.0,3.0,307.0,4.0,0.0,5.31,,4.0,29.0,13.5,13.0,,,,315.0,,NW,,36.48
JSDC1,01/09/2021 04:47 UTC,39.0,91.0,3.0,323.0,5.0,0.0,5.31,,5.0,30.0,15.1,13.0,,,,338.0,,NW,,36.56
JSDC1,01/09/2021 05:47 UTC,40.0,88.0,3.0,328.0,4.0,0.0,5.31,,4.0,28.0,17.5,13.0,,,,340.0,,NNW,,36.69
JSDC1,01/09/2021 06:47 UTC,38.0,89.0,4.0,320.0,5.0,0.0,5.31,,5.0,29.0,19.2,12.9,,,,337.0,,NW,,35.01
JSDC1,01/09/2021 07:47 UTC,36.0,92.0,5.0,316.0,5.99,0.0,5.31,,5.99,29.0,19.7,12.9,,,,343.0,,NW,,33.87
JSDC1,01/09/2021 08:47 UTC,37.0,86.0,4.0,313.0,5.99,0.0,5.31,,5.99,29.0,20.9,12.9,,,,321.0,,NW,,33.15
JSDC1,01/09/2021 09:47 UTC,36.0,77.0,4.0,310.0,5.0,0.0,5.31,,5.0,27.0,20.5,12.9,,,,312.0,,NW,,29.4
JSDC1,01/09/2021 10:47 UTC,37.0,78.0,2.0,334.0,5.0,0.0,5.31,,5.0,25.0,21.3,12.8,,,,343.0,,NNW,,30.7
JSDC1,01/09/2021 11:47 UTC,37.0,66.0,3.0,314.0,4.0,0.0,5.31,,4.0,23.0,22.0,12.8,,,,302.0,,NW,,26.57
JSDC1,01/09/2021 12:47 UTC,37.0,67.0,2.0,339.0,4.0,0.0,5.31,,4.0,24.0,22.5,12.8,,,,359.0,,NNW,,26.94
JSDC1,01/09/2021 13:47 UTC,37.0,69.0,2.0,331.0,4.0,0.0,5.31,,4.0,23.0,22.3,12.8,,,,340.0,,NNW,,27.66
JSDC1,01/09/2021 14:47 UTC,36.0,70.0,3.0,312.0,4.0,0.0,5.31,,4.0,24.0,22.3,12.8,,61.0,36.0,324.0,,NW,,27.05
JSDC1,01/09/2021 15:47 UTC,35.0,70.0,3.0,334.0,5.0,8.0,5.31,,5.0,25.0,23.1,12.8,,,,302.0,,NNW,,26.09
JSDC1,01/09/2021 16:47 UTC,44.0,50.0,2.0,158.0,5.0,153.0,5.31,,5.0,39.0,22.0,14.1,,,,358.0,,SSE,,26.37
JSDC1,01/09/2021 17:47 UTC,40.0,78.0,5.0,143.0,8.0,320.0,5.31,,8.0,47.0,16.2,14.4,,,,149.0,,SE,,33.61
JSDC1,01/09/2021 18:47 UTC,37.0,67.0,3.0,139.0,8.0,169.0,5.31,,8.0,42.0,20.9,14.6,,,,139.0,,SE,,26.94
JSDC1,01/09/2021 19:47 UTC,40.0,93.0,4.0,157.0,8.0,333.0,5.31,,8.0,48.0,17.6,14.4,,,,154.0,,SSE,,38.11
JSDC1,01/09/2021 20:47 UTC,44.0,85.0,4.0,165.0,9.0,395.0,5.31,,9.0,51.0,16.6,14.0,,,,150.0,,SSE,,39.73
JSDC1,01/09/2021 21:47 UTC,47.0,73.0,5.0,138.0,9.0,495.0,5.31,,9.0,55.0,14.4,14.1,,,,125.0,,SE,,38.7
JSDC1,01/09/2021 22:47 UTC,43.0,84.0,3.0,132.0,8.0,319.0,5.31,,8.0,47.0,14.2,14.5,,,,196.0,,SE,,38.44
JSDC1,01/09/2021 23:47 UTC,41.0,91.0,3.0,156.0,5.99,107.0,5.31,,5.99,41.0,15.4,14.5,,,,113.0,,SSE,,38.54
JSDC1,01/10/2021 00:47 UTC,39.0,95.0,1.0,153.0,5.99,28.0,5.31,,5.99,36.0,16.1,13.4,,,,188.0,,SSE,,37.67
JSDC1,01/10/2021 01:47 UTC,37.0,71.0,1.0,182.0,3.0,3.0,5.31,,3.0,29.0,19.7,13.3,,,,256.0,,S,,28.36
JSDC1,01/10/2021 02:47 UTC,37.0,87.0,1.0,32.0,5.0,0.0,5.31,,5.0,28.0,21.2,13.2,,,,71.0,,NNE,,33.44
JSDC1,01/10/2021 03:47 UTC,38.0,95.0,1.0,108.0,4.0,0.0,5.31,,4.0,29.0,22.2,13.1,,,,292.0,,ESE,,36.68
JSDC1,01/10/2021 04:47 UTC,37.0,95.0,2.0,35.0,4.0,0.0,5.31,,4.0,28.0,23.4,13.0,,,,50.0,,NE,,35.68
JSDC1,01/10/2021 05:47 UTC,35.0,92.0,4.0,314.0,5.0,0.0,5.31,,5.0,29.0,23.6,13.0,,,,331.0,,NW,,32.88
JSDC1,01/10/2021 06:47 UTC,35.0,79.0,5.0,333.0,7.0,0.0,5.31,,7.0,32.0,24.4,12.9,,,,328.0,,NNW,,29.07
JSDC1,01/10/2021 07:47 UTC,37.0,94.0,4.0,331.0,5.99,0.0,5.31,,5.99,32.0,24.5,12.9,,,,338.0,,NNW,,35.41
JSDC1,01/10/2021 08:47 UTC,39.0,80.0,1.0,39.0,5.0,0.0,5.31,,5.0,29.0,24.7,12.9,,,,335.0,,NE,,33.28
JSDC1,01/10/2021 09:47 UTC,38.0,80.0,1.0,45.0,4.0,0.0,5.31,,4.0,28.0,25.0,12.9,,,,40.0,,NE,,32.31
JSDC1,01/10/2021 10:47 UTC,40.0,73.0,1.0,156.0,5.0,0.0,5.31,,5.0,30.0,25.2,12.8,,,,58.0,,SSE,,31.95
JSDC1,01/10/2021 11:47 UTC,39.0,66.0,2.0,332.0,5.99,0.0,5.31,,5.99,28.0,24.6,12.8,,,,343.0,,NNW,,28.48
JSDC1,01/10/2021 12:47 UTC,37.0,71.0,4.0,320.0,5.99,0.0,5.31,,5.99,28.0,25.1,12.8,,,,343.0,,NW,,28.36
JSDC1,01/10/2021 13:47 UTC,38.0,65.0,5.0,343.0,5.99,0.0,5.31,,5.99,28.0,25.1,12.8,,,,345.0,,NNW,,27.15
JSDC1,01/10/2021 14:47 UTC,37.0,66.0,4.0,322.0,5.99,0.0,5.31,,5.99,28.0,24.9,12.8,,47.0,34.0,336.0,,NW,,26.57
JSDC1,01/10/2021 15:47 UTC,38.0,60.0,4.0,332.0,5.0,11.0,5.31,,5.0,29.0,24.6,12.8,,,,343.0,,NNW,,25.2
JSDC1,01/10/2021 16:47 UTC,45.0,45.0,3.0,320.0,5.0,138.0,5.31,,5.0,42.0,22.7,14.1,,,,310.0,,NW,,24.74
JSDC1,01/10/2021 17:47 UTC,54.0,38.0,3.0,145.0,5.99,329.0,5.31,,5.99,57.0,16.9,14.2,,,,144.0,,SE,,28.78
JSDC1,01/10/2021 18:47 UTC,54.0,32.0,5.0,163.0,8.0,467.0,5.31,,8.0,63.0,13.0,13.8,,,,125.0,,SSE,,24.61
JSDC1,01/10/2021 19:47 UTC,56.0,35.0,4.0,140.0,8.0,539.0,5.31,,8.0,66.0,11.2,14.2,,,,150.0,,SE,,28.55
JSDC1,01/10/2021 20:47 UTC,56.0,35.0,3.0,144.0,7.0,516.0,5.31,,7.0,63.0,10.0,14.2,,,,105.0,,SE,,28.55
JSDC1,01/10/2021 21:47 UTC,56.0,48.0,3.0,148.0,8.0,466.0,5.31,,8.0,63.0,9.8,13.7,,,,158.0,,SSE,,36.43
JSDC1,01/10/2021 22:47 UTC,55.0,52.0,2.0,142.0,8.0,334.0,5.31,,8.0,60.0,10.1,14.0,,,,146.0,,SE,,37.55
JSDC1,01/10/2021 23:47 UTC,56.0,51.0,2.0,199.0,5.0,241.0,5.31,,5.0,58.0,9.9,13.9,,,,236.0,,SSW,,37.98
JSDC1,01/11/2021 00:47 UTC,49.0,69.0,1.0,147.0,4.0,84.0,5.31,,4.0,45.0,10.4,13.4,,,,182.0,,SSE,,39.17
JSDC1,01/11/2021 01:47 UTC,45.0,81.0,0.0,,4.0,2.0,5.31,,4.0,39.0,11.8,13.3,,,,104.0,,,,39.45
JSDC1,01/11/2021 02:47 UTC,44.0,67.0,4.0,331.0,5.0,0.0,5.31,,5.0,38.0,13.3,13.1,,,,340.0,,NNW,,33.63
JSDC1,01/11/2021 03:47 UTC,42.0,71.0,2.0,320.0,5.0,0.0,5.31,,5.0,31.0,14.6,13.1,,,,321.0,,NW,,33.17
JSDC1,01/11/2021 04:47 UTC,41.0,74.0,4.0,322.0,5.0,0.0,5.31,,5.0,32.0,15.7,13.0,,,,301.0,,NW,,33.25
JSDC1,01/11/2021 05:47 UTC,43.0,70.0,0.0,,5.0,0.0,5.31,,5.0,32.0,17.0,12.9,,,,347.0,,,,33.78
JSDC1,01/11/2021 06:47 UTC,40.0,90.0,0.0,,4.0,0.0,5.31,,4.0,30.0,18.3,12.9,,,,146.0,,,,37.27
JSDC1,01/11/2021 07:47 UTC,41.0,94.0,1.0,125.0,4.0,0.0,5.31,,4.0,32.0,20.2,12.9,,,,132.0,,SE,,39.38
JSDC1,01/11/2021 08:47 UTC,39.0,91.0,2.0,341.0,3.0,0.0,5.31,,3.0,28.0,21.3,12.9,,,,344.0,,NNW,,36.56
JSDC1,01/11/2021 09:47 UTC,41.0,89.0,2.0,360.0,4.0,0.0,5.31,,4.0,31.0,21.9,12.8,,,,300.0,,N,,37.97
JSDC1,01/11/2021 10:47 UTC,39.0,72.0,3.0,158.0,5.0,0.0,5.31,,5.0,35.0,22.7,12.8,,,,109.0,,SSE,,30.64
JSDC1,01/11/2021 11:47 UTC,38.0,57.0,2.0,145.0,4.0,0.0,5.31,,4.0,31.0,23.6,12.8,,,,142.0,,SE,,23.95
JSDC1,01/11/2021 12:47 UTC,37.0,51.0,0.0,,3.0,0.0,5.31,,3.0,29.0,23.9,12.8,,,,154.0,,,,20.36
JSDC1,01/11/2021 13:47 UTC,36.0,42.0,2.0,327.0,4.0,0.0,5.31,,4.0,28.0,24.0,12.8,,,,344.0,,NNW,,14.91
JSDC1,01/11/2021 14:47 UTC,38.0,47.0,0.0,,4.0,0.0,5.31,,4.0,28.0,24.1,12.8,,58.0,36.0,300.0,,,,19.36
JSDC1,01/11/2021 15:47 UTC,38.0,93.0,1.0,349.0,3.0,15.0,5.31,,3.0,29.0,24.8,12.8,,,,51.0,,N,,36.13
JSDC1,01/11/2021 16:47 UTC,43.0,82.0,1.0,114.0,4.0,142.0,5.31,,4.0,41.0,24.9,14.2,,,,146.0,,ESE,,37.82
JSDC1,01/11/2021 17:47 UTC,50.0,60.0,4.0,147.0,7.0,243.0,5.31,,7.0,49.0,22.1,14.1,,,,170.0,,SSE,,36.53
JSDC1,01/11/2021 18:47 UTC,54.0,51.0,4.0,149.0,10.0,450.0,5.31,,10.0,61.0,15.8,13.8,,,,146.0,,SSE,,36.13
JSDC1,01/11/2021 19:47 UTC,56.0,42.0,4.0,128.0,7.0,527.0,5.31,,7.0,66.0,12.4,14.0,,,,182.0,,SE,,33.06
JSDC1,01/11/2021 20:47 UTC,56.0,44.0,4.0,152.0,8.0,542.0,5.31,,8.0,65.0,10.8,13.6,,,,180.0,,SSE,,34.23
JSDC1,01/11/2021 21:47 UTC,55.0,47.0,5.0,168.0,9.0,492.0,5.31,,9.0,63.0,10.3,13.6,,,,193.0,,SSE,,34.98
JSDC1,01/11/2021 22:47 UTC,53.0,49.0,5.0,187.0,10.0,338.0,5.31,,10.0,58.0,10.1,13.7,,,,202.0,,S,,34.19
JSDC1,01/11/2021 23:47 UTC,54.0,51.0,3.0,173.0,9.0,218.0,5.31,,9.0,57.0,10.1,14.4,,,,182.0,,S,,36.13
JSDC1,01/12/2021 00:47 UTC,50.0,59.0,1.0,179.0,4.0,85.0,5.31,,4.0,44.0,10.3,13.5,,,,221.0,,S,,36.1
JSDC1,01/12/2021 01:47 UTC,45.0,74.0,3.0,333.0,4.0,2.0,5.31,,4.0,33.0,11.9,13.3,,,,340.0,,NNW,,37.12
JSDC1,01/12/2021 02:47 UTC,46.0,69.0,1.0,312.0,4.0,0.0,5.31,,4.0,32.0,13.9,13.2,,,,345.0,,NW,,36.29
JSDC1,01/12/2021 03:47 UTC,47.0,46.0,1.0,79.0,7.0,0.0,5.31,,7.0,32.0,14.6,13.1,,,,102.0,,E,,27.1
JSDC1,01/12/2021 04:47 UTC,45.0,44.0,3.0,343.0,4.0,0.0,5.31,,4.0,32.0,15.6,13.0,,,,345.0,,NNW,,24.2
JSDC1,01/12/2021 05:47 UTC,45.0,45.0,3.0,335.0,5.0,0.0,5.31,,5.0,32.0,16.2,13.0,,,,307.0,,NNW,,24.74
JSDC1,01/12/2021 06:47 UTC,44.0,46.0,2.0,315.0,4.0,0.0,5.31,,4.0,31.0,16.1,13.0,,,,340.0,,NW,,24.35
JSDC1,01/12/2021 07:47 UTC,45.0,45.0,3.0,316.0,5.0,0.0,5.31,,5.0,32.0,16.5,12.9,,,,338.0,,NW,,24.74
JSDC1,01/12/2021 08:47 UTC,46.0,42.0,4.0,337.0,5.99,0.0,5.31,,5.99,34.0,14.8,12.9,,,,341.0,,NNW,,23.99
JSDC1,01/12/2021 09:47 UTC,44.0,40.0,3.0,322.0,5.0,0.0,5.31,,5.0,34.0,14.3,12.9,,,,315.0,,NW,,21.01
JSDC1,01/12/2021 10:47 UTC,46.0,35.0,3.0,325.0,4.0,0.0,5.31,,4.0,34.0,13.7,12.9,,,,353.0,,NW,,19.66
JSDC1,01/12/2021 11:47 UTC,48.0,31.0,2.0,309.0,5.99,0.0,5.31,,5.99,36.0,12.7,12.9,,,,341.0,,NW,,18.58
JSDC1,01/12/2021 12:47 UTC,48.0,28.0,0.0,,4.0,0.0,5.31,,4.0,36.0,12.8,12.8,,,,343.0,,,,16.22
JSDC1,01/12/2021 13:47 UTC,47.0,30.0,0.0,,3.0,0.0,5.31,,3.0,35.0,11.8,12.8,,,,338.0,,,,16.95
JSDC1,01/12/2021 14:47 UTC,46.0,34.0,3.0,308.0,4.0,0.0,5.31,,4.0,33.0,11.9,12.8,,57.0,36.0,342.0,,NW,,18.98
JSDC1,01/12/2021 15:47 UTC,45.0,35.0,3.0,329.0,4.0,8.0,5.31,,4.0,33.0,12.3,12.8,,,,317.0,,NNW,,18.77
JSDC1,01/12/2021 16:47 UTC,48.0,31.0,2.0,313.0,4.0,61.0,5.31,,4.0,43.0,12.0,13.0,,,,346.0,,NW,,18.58
JSDC1,01/12/2021 17:47 UTC,49.0,37.0,3.0,323.0,4.0,99.0,5.31,,4.0,48.0,11.1,13.3,,,,325.0,,NW,,23.65
JSDC1,01/12/2021 18:47 UTC,52.0,34.0,2.0,2.0,4.0,165.0,5.31,,4.0,54.0,10.4,14.5,,,,3.0,,N,,24.3
JSDC1,01/12/2021 19:47 UTC,56.0,31.0,1.0,157.0,4.0,210.0,5.31,,4.0,58.0,9.9,13.7,,,,156.0,,SSE,,25.6
JSDC1,01/12/2021 20:47 UTC,55.0,34.0,2.0,167.0,4.0,148.0,5.31,,4.0,57.0,9.2,14.2,,,,145.0,,SSE,,26.96
JSDC1,01/12/2021 21:47 UTC,57.0,38.0,2.0,150.0,4.0,185.0,5.31,,4.0,61.0,8.9,13.7,,,,165.0,,SSE,,31.47
JSDC1,01/12/2021 22:47 UTC,58.0,27.0,2.0,154.0,7.0,283.0,5.31,,7.0,62.0,8.0,14.1,,,,121.0,,SSE,,24.03
JSDC1,01/12/2021 23:47 UTC,56.0,34.0,0.0,,3.0,123.0,5.31,,3.0,57.0,7.9,13.6,,,,234.0,,,,27.84
JSDC1,01/13/2021 00:47 UTC,53.0,44.0,2.0,158.0,3.0,43.0,5.31,,3.0,51.0,8.4,13.4,,,,151.0,,SSE,,31.49
JSDC1,01/13/2021 01:47 UTC,51.0,49.0,2.0,323.0,5.0,2.0,5.31,,5.0,47.0,9.1,13.2,,,,105.0,,NW,,32.34
JSDC1,01/13/2021 02:47 UTC,49.0,49.0,3.0,316.0,5.0,0.0,5.31,,5.0,45.0,10.1,13.1,,,,346.0,,NW,,30.5
JSDC1,01/13/2021 03:47 UTC,48.0,49.0,5.0,306.0,8.0,0.0,5.31,,8.0,45.0,10.2,13.1,,,,342.0,,NW,,29.57
JSDC1,01/13/2021 04:47 UTC,45.0,55.0,5.0,322.0,7.0,0.0,5.31,,7.0,41.0,10.5,13.0,,,,339.0,,NW,,29.64
JSDC1,01/13/2021 05:47 UTC,47.0,47.0,5.0,312.0,8.0,0.0,5.31,,8.0,42.0,10.6,13.0,,,,302.0,,NW,,27.63
JSDC1,01/13/2021 06:47 UTC,47.0,46.0,5.0,316.0,8.0,0.0,5.31,,8.0,43.0,10.7,13.0,,,,328.0,,NW,,27.1
JSDC1,01/13/2021 07:47 UTC,48.0,40.0,3.0,348.0,7.0,0.0,5.31,,7.0,38.0,10.4,12.9,,,,337.0,,NNW,,24.62
JSDC1,01/13/2021 08:47 UTC,50.0,33.0,2.0,151.0,4.0,0.0,5.31,,4.0,41.0,10.6,12.9,,,,326.0,,SSE,,21.81
JSDC1,01/13/2021 09:47 UTC,46.0,43.0,3.0,339.0,5.0,0.0,5.31,,5.0,38.0,10.8,12.9,,,,344.0,,NNW,,24.55
JSDC1,01/13/2021 10:47 UTC,48.0,37.0,2.0,318.0,5.99,0.0,5.31,,5.99,39.0,10.9,12.9,,,,345.0,,NW,,22.76
JSDC1,01/13/2021 11:47 UTC,45.0,45.0,4.0,301.0,5.99,0.0,5.31,,5.99,36.0,11.1,12.8,,,,303.0,,WNW,,24.74
JSDC1,01/13/2021 12:47 UTC,45.0,46.0,5.0,329.0,7.0,0.0,5.31,,7.0,37.0,11.3,12.8,,,,342.0,,NNW,,25.27
JSDC1,01/13/2021 13:47 UTC,47.0,41.0,1.0,318.0,7.0,0.0,5.31,,7.0,36.0,11.3,12.8,,,,343.0,,NW,,24.31
JSDC1,01/13/2021 14:47 UTC,44.0,56.0,4.0,330.0,5.0,0.0,5.31,,5.0,36.0,11.9,12.8,,59.0,44.0,316.0,,NNW,,29.15
JSDC1,01/13/2021 15:47 UTC,46.0,53.0,3.0,325.0,5.0,8.0,5.31,,5.0,37.0,12.6,12.8,,,,316.0,,NW,,29.66
JSDC1,01/13/2021 16:47 UTC,52.0,39.0,3.0,144.0,5.0,139.0,5.31,,5.0,52.0,11.3,14.2,,,,345.0,,SE,,27.62
JSDC1,01/13/2021 17:47 UTC,58.0,40.0,0.0,,3.0,303.0,5.31,,3.0,67.0,9.0,13.8,,,,146.0,,,,33.65
JSDC1,01/13/2021 18:47 UTC,59.0,41.0,3.0,290.0,5.99,453.0,5.31,,5.99,71.0,8.3,14.0,,,,304.0,,WNW,,35.18
JSDC1,01/13/2021 19:47 UTC,63.0,40.0,5.0,343.0,8.0,513.0,5.31,,8.0,76.0,7.9,13.5,,,,337.0,,NNW,,38.16
JSDC1,01/13/2021 20:47 UTC,66.0,40.0,2.0,281.0,7.0,523.0,5.31,,7.0,75.0,7.3,13.5,,,,304.0,,W,,40.87
JSDC1,01/13/2021 21:47 UTC,65.0,41.0,5.0,277.0,9.0,496.0,5.31,,9.0,73.0,7.3,13.8,,,,301.0,,W,,40.61
JSDC1,01/13/2021 22:47 UTC,64.0,40.0,5.0,333.0,9.0,393.0,5.31,,9.0,71.0,7.3,13.5,,,,347.0,,NNW,,39.07
JSDC1,01/13/2021 23:47 UTC,62.0,45.0,2.0,285.0,8.0,209.0,5.31,,8.0,63.0,7.7,14.0,,,,346.0,,WNW,,40.28
JSDC1,01/14/2021 00:47 UTC,55.0,59.0,2.0,142.0,5.0,81.0,5.31,,5.0,51.0,8.2,13.4,,,,120.0,,SE,,40.81
JSDC1,01/14/2021 01:47 UTC,52.0,62.0,4.0,310.0,5.0,5.0,5.31,,5.0,46.0,10.1,13.2,,,,302.0,,NW,,39.26
JSDC1,01/14/2021 02:47 UTC,51.0,65.0,5.0,310.0,7.0,0.0,5.31,,7.0,44.0,11.0,13.1,,,,316.0,,NW,,39.53
JSDC1,01/14/2021 03:47 UTC,50.0,67.0,5.0,313.0,8.0,0.0,5.31,,8.0,43.0,11.9,13.1,,,,307.0,,NW,,39.37
JSDC1,01/14/2021 04:47 UTC,50.0,66.0,3.0,309.0,7.0,0.0,5.31,,7.0,39.0,12.8,13.0,,,,337.0,,NW,,38.98
JSDC1,01/14/2021 05:47 UTC,48.0,72.0,3.0,310.0,5.0,0.0,5.31,,5.0,38.0,14.3,13.0,,,,302.0,,NW,,39.31
JSDC1,01/14/2021 06:47 UTC,46.0,78.0,4.0,334.0,5.99,0.0,5.31,,5.99,37.0,16.0,13.0,,,,302.0,,NNW,,39.45
JSDC1,01/14/2021 07:47 UTC,46.0,77.0,3.0,117.0,5.99,0.0,5.31,,5.99,37.0,17.2,12.9,,,,307.0,,ESE,,39.12
JSDC1,01/14/2021 08:47 UTC,45.0,79.0,2.0,304.0,7.0,0.0,5.31,,7.0,35.0,18.1,12.9,,,,120.0,,NW,,38.81
JSDC1,01/14/2021 09:47 UTC,46.0,82.0,0.0,,5.0,0.0,5.31,,5.0,35.0,19.5,12.9,,,,121.0,,,,40.75
JSDC1,01/14/2021 10:47 UTC,42.0,84.0,5.0,318.0,7.0,0.0,5.31,,7.0,34.0,21.4,12.9,,,,316.0,,NW,,37.46
JSDC1,01/14/2021 11:47 UTC,44.0,73.0,4.0,323.0,7.0,0.0,5.31,,7.0,34.0,21.3,12.9,,,,322.0,,NW,,35.81
JSDC1,01/14/2021 12:47 UTC,46.0,66.0,2.0,356.0,5.0,0.0,5.31,,5.0,31.0,22.1,12.8,,,,340.0,,N,,35.16
JSDC1,01/14/2021 13:47 UTC,45.0,60.0,4.0,325.0,5.99,0.0,5.31,,5.99,32.0,22.9,12.8,,,,342.0,,NW,,31.81
JSDC1,01/14/2021 14:47 UTC,44.0,56.0,5.99,312.0,8.0,0.0,5.31,,8.0,34.0,22.0,12.8,,66.0,42.0,315.0,,NW,,29.15
